,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
19951,0xf3ea,CUS_0xa37,January,Georginad,30,577-49-4086,Musician,8721.605,927.8004166666666,6,7,20,2,"Auto Loan, and Debt Consolidation Loan",20,15,7.48,7.0,Standard,2592.45,32.90586432088309,10 Years and 9 Months,NM,12.867951489971988,115.24906766596722,Low_spent_Small_value_payments,254.66302251072742,Poor
19952,0x122e3,CUS_0x57da,February,Ellen Freilichz,39,098-89-7391,Accountant,31407.1_,2615.258333333333,1024,7,29,8,"Personal Loan, Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,24,24.16,,Bad,2949.79,29.799991238347538,6 Years and 3 Months,Yes,115.20687324624404,325.63645705180784,Low_spent_Small_value_payments,110.68250303528141,Poor
19953,0x20365,CUS_0x9d60,August,Leongz,36,904-49-7781,Teacher,37743.72,3341.31,10,399,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",56,24,5.64,12.0,Bad,2319.84,27.414874968565268,8 Years and 8 Months,Yes,176.26550932952424,80.46252270285154,High_spent_Small_value_payments,337.40296796762425,Poor
19954,0x5fdb,CUS_0xa1aa,June,,38,237-00-5799,Doctor,17550.11,1546.509166666667,6,6,20,8,"Not Specified, Not Specified, Auto Loan, Payday Loan, Personal Loan, Personal Loan, Payday Loan, and Auto Loan",21,25,23.83,10.0,_,4073.41,29.325441334930225,5 Years and 0 Months,Yes,90.61562733781643,100.14107027813152,High_spent_Small_value_payments,223.89421905071876,Standard
19955,0x30b0,CUS_0x2bfa,March,Huwt,44,347-67-5972,Scientist,19869959.0,1127.357083333333,6,6,11,4,"Student Loan, Personal Loan, Auto Loan, and Auto Loan",28,,19.75,6.0,Standard,809.11,28.593718924717223,17 Years and 6 Months,NM,23.83840364626179,62.947294019760285,Low_spent_Medium_value_payments,305.95001066731135,Standard
19956,0x1ec3c,CUS_0x9ff3,July,,44,666-38-6886,Teacher,40403.35,,1,5,3,2,"Auto Loan, and Not Specified",11,9,9.94,3.0,Good,303.23,34.0915758224308,16 Years and 1 Months,No,55.22566878546754,74.83347586994411,High_spent_Small_value_payments,464.03543867792166,Poor
19957,0x1da17,CUS_0x27d5,June,Matt Scuffhami,44,524-83-1898,Developer,34872.34,2751.028333333333,5,4,6,2,"Student Loan, and Payday Loan",25,,3.7,3.0,_,1375.96,38.75488315679728,30 Years and 8 Months,No,32.56399819657301,153.0271589679428,High_spent_Small_value_payments,349.51167616881753,Standard
19958,0xf6a9,CUS_0x2abb,August,Tomq,32,285-74-9089,Media_Manager,68898.56,5549.546666666666,9,7,30,9,"Credit-Builder Loan, Home Equity Loan, Not Specified, Auto Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Payday Loan",16,12,22.8,8.0,Bad,3234.47,26.510088453262963,1 Years and 0 Months,Yes,498.0651867723192,76.56250597892911,High_spent_Medium_value_payments,230.3269739154183,Standard
19959,0x121ea,CUS_0xc3c7,May,Tetsushi Kajimotoq,23_,278-45-8598,Entrepreneur,41153.9,3322.491666666667,5,3,10,2,"Payday Loan, and Personal Loan",14,7_,4.24,3.0,_,852.74,29.046298993772048,26 Years and 3 Months,No,42.985603424283354,201.24823393234288,High_spent_Small_value_payments,348.0153293100405,Good
19960,0x22989,CUS_0x242e,April,Deepa Seetharamanm,43,056-99-1422,Teacher,19656.51,1672.0424999999998,7,5,5,4,"Personal Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",6,16,16.89,7.0,Standard,786.15,28.704149183400308,10 Years and 10 Months,Yes,48.68909008882017,35.71521434641216,High_spent_Small_value_payments,342.7999455647676,Standard
19961,0xab90,CUS_0x33da,July,James Tophamn,55,911-49-3124,Writer,35184.74,3035.061666666666,6,7,13,2,"Home Equity Loan, and Home Equity Loan",23,15,6.25,2060.0,_,1036.03,37.61982826836845,,Yes,34.63006424675065,368.05858973148366,Low_spent_Small_value_payments,190.81751268843232,Standard
19962,0x124bc,CUS_0x33bf,July,Alwyni,40,239-94-3241,Lawyer,155673.16,13044.763333333334,3,6,3,-100,"Debt Consolidation Loan, and Auto Loan",20,6,2.59,4.0,Good,1198.23,40.94252395734145,26 Years and 4 Months,NM,185.04985635576423,173.0915889346344,High_spent_Medium_value_payments,1196.3348880429348,Standard
19963,0x1d0be,CUS_0x522c,January,Jochelleh,49,989-63-4213,Entrepreneur,16204.64,1596.3866666666663,4,5,7,1,Not Specified,14,20,8.97,3.0,Good,83.9,32.66470526329332,21 Years and 1 Months,NM,8.897017222603756,161.82015812210815,Low_spent_Small_value_payments,278.9214913219548,Poor
19964,0x205ae,CUS_0x9fdc,May,Deepa Seetharamanu,55,417-61-0153,Journalist,34388.0,,0,5,5,0,,7,6,9.53,5.0,Good,874.17,36.22383137326155,22 Years and 0 Months,No,0.0,171.24369050357345,Low_spent_Medium_value_payments,379.92297616309327,Standard
19965,0x1eff8,CUS_0x354b,March,Moong,24,864-92-1050,_______,55263.82,4881.318333333334,4,3,7,1,Debt Consolidation Loan,11,10,13.76,6.0,Standard,1051.33,37.90803255804968,24 Years and 0 Months,Yes,28.177523490053115,319.9563946988895,High_spent_Small_value_payments,399.9979151443908,Standard
19966,0xb0fa,CUS_0x8acf,January,Timothyn,35,075-04-7112,Scientist,163255.64,,0,4,12,3,"Home Equity Loan, Home Equity Loan, and Auto Loan",0,8,11.22,3.0,_,422.76,34.705004268711555,23 Years and 10 Months,No,325.0495040327856,257.1000843389229,High_spent_Large_value_payments,997.6140782949583,Good
19967,0x3559,CUS_0xb660,August,Jessicad,31,304-98-6409,Architect,15627.72,1027.31,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,10.06,4.0,Standard,983.22,30.5313130827197,32 Years and 2 Months,Yes,23.615970023304964,67.2411412551689,Low_spent_Small_value_payments,301.8738887215261,Standard
19968,0x6292,CUS_0x286c,May,Alan Wheatleyx,45,637-19-7311,Engineer,31230.16,2515.5133333333333,6,5,8,2,"Credit-Builder Loan, and Credit-Builder Loan",8,11,9.16,2.0,Good,758.88,23.611168592501997,27 Years and 11 Months,NM,28.22094354555062,71.26071208775028,High_spent_Small_value_payments,412.0696777000325,Good
19969,0x1877c,CUS_0xab9c,March,Tagarise,39,229-52-6885,Architect,132370.2,11263.85,3,4,4,3,"Auto Loan, Auto Loan, and Mortgage Loan",3,9,6.34,3.0,_,1064.61_,31.26305881258493,31 Years and 9 Months,No,209.78949707106773,161.6930597097761,High_spent_Large_value_payments,994.902443219156,Good
19970,0x2b62,CUS_0xbbff,January,Swatin,23,245-76-8164,Writer,16198.305,1089.85875,4,7,4,2,"Not Specified, and Not Specified",12,5,11.9,0.0,Good,1439.09,25.626580641366573,,No,14.35014610230254,105.03578884868836,Low_spent_Medium_value_payments,269.5999400490091,Good
19971,0x360c,CUS_0x77ac,July,Walteru,33,453-25-4571,Musician,39232.16_,,5,7,1,0,,11,10,9.32,0.0,_,487.44,24.73163304648261,26 Years and 10 Months,NM,0.0,190.51501339033172,Low_spent_Medium_value_payments,422.6196532763348,Poor
19972,0x25dfa,CUS_0xb09,January,Lianau,31,228-47-4867,Lawyer,5794377.0,,5,4,9,1,Debt Consolidation Loan,3,10,11.48,1.0,Good,928.28,38.6163197083625,,No,72.2501245772269,169.35659164159352,High_spent_Large_value_payments,1210.8489504478462,Standard
19973,0x187f9,CUS_0x40bc,August,Ransdelle,28,#F%$D@*&8,Engineer,9737.045,699.4204166666667,5,6,6,7,"Personal Loan, Not Specified, Credit-Builder Loan, Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",29,5,5.35,9.0,_,1802.87,33.968708651739966,11 Years and 3 Months,Yes,49.64299098188836,86.62457698802507,!@9#%8,223.67447369675324,Poor
19974,0x2291f,CUS_0xe7e,June,Ferreira-Marqueso,23,979-39-8883,Writer,7377.215,424.76791666666674,8,10,18,7,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Mortgage Loan, and Student Loan",53,22,9.86,11.0,Bad,1418.65,28.26200280256355,6 Years and 3 Months,Yes,26.565355105035053,26.463456880028854,High_spent_Small_value_payments,249.44797968160282,Poor
19975,0x756a,CUS_0x3ee7,May,Abboudi,52,449-78-1167,Scientist,31223.33,2208.259537440528,8,3,9,4,"Mortgage Loan, Mortgage Loan, Not Specified, and Personal Loan",29,11,8.89,3.0,_,906.8,32.83409796706422,31 Years and 1 Months,No,362.2146194687565,65.11552852948768,High_spent_Medium_value_payments,347.84889789456184,Standard
19976,0x5c70,CUS_0x1cc3,July,David Frenchq,56,436-19-3706,Mechanic,154242.48,13024.54,1,6,11,3,"Not Specified, Student Loan, and Personal Loan",5,3,10.2,5.0,Good,1449.91,30.1828226730094,22 Years and 11 Months,No,201.5609787910971,385.1238243252428,High_spent_Medium_value_payments,965.76919688366,Poor
19977,0x13a71,CUS_0x50e1,August,,39,894-78-9681,Scientist,16046.49_,,5,7,22,7,"Student Loan, Not Specified, Credit-Builder Loan, Not Specified, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",22,15,17.25,11.0,_,2297.22,40.11866158750986,18 Years and 4 Months,NM,177.71152513663287,71.26584213928273,Low_spent_Medium_value_payments,243.81507958397546,Standard
19978,0x1f363,CUS_0x843e,February,Kreijgerz,53,654-01-6120,Writer,15617.35,1579.4458333333334,0,2,430,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",7,0,0.57,1.0,Good,258.68,35.29757844840967,24 Years and 2 Months,No,26.45046765013421,158.87026077081967,Low_spent_Small_value_payments,262.62385491237944,Good
19979,0x12ae9,CUS_0x13bc,April,Rie Ishiguroi,23,934-82-6083,Engineer,10885.15,611.0958333333333,5,5,5,1,Debt Consolidation Loan,21,17,9.0,4.0,Standard,246.22,36.30904381638596,14 Years and 6 Months,Yes,6.6065179827057605,61.6009648766629,Low_spent_Medium_value_payments,272.9021004739646,Standard
19980,0x19fd2,CUS_0x2e72,May,Meenakshi Iyerk,18,756-40-7758,Scientist,17670.52,,10,7,21,8,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",55,17,7.15,9.0,Bad,4931.01,36.21672113894595,5 Years and 3 Months,NM,71.85825674589788,103.25334352789244,!@9#%8,267.842733059543,Poor
19981,0x13010,CUS_0x5eec,March,Sophie Sassardr,48,481-18-2270,Mechanic,97609.35,,5,3,11,1,Debt Consolidation Loan,29,11,5.78,0.0,Standard,573.35,27.265023445645088,20 Years and 11 Months,Yes,50.34328464034621,518.0811884307312,Low_spent_Medium_value_payments,531.6867769289225,Standard
19982,0x24abd,CUS_0xbca6,August,Chatterjeet,25,202-37-4701,Lawyer,35239.54,2807.6283333333336,9,6,16,9,"Student Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Personal Loan, Auto Loan, Auto Loan, and Credit-Builder Loan",26,23,26.75,9.0,Bad,3210.75,28.495002584655765,10 Years and 4 Months,Yes,13431.0,370.3398186988904,Low_spent_Small_value_payments,0.71023971023169,Poor
19983,0x1ae9,CUS_0x35b5,August,,19,432-18-5390,Lawyer,56803.71_,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11.0,Bad,2593.44,27.151242983425213,,Yes,187.190218862138,359.73869396507706,Low_spent_Small_value_payments,205.13533717278492,Poor
19984,0x7963,CUS_0xb586,February,Neilz,55,437-59-9821,Engineer,27175.69,2236.640833333333,8,3,17,1,Debt Consolidation Loan,11,13,4.47,7.0,Standard,1010.89,36.77464316283831,27 Years and 6 Months,Yes,14.74214813555404,,Low_spent_Large_value_payments,347.9837591556012,Standard
19985,0x23243,CUS_0xad19,June,Suvashreem,21_,851-02-3436,Teacher,109364.08,9409.673333333334,3,3,16,3,"Personal Loan, Mortgage Loan, and Payday Loan",17,10,7.09,5.0,Standard,409.27,30.965861871481025,21 Years and 3 Months,Yes,227.29440822176383,1167.4201868819298,Low_spent_Small_value_payments,,Good
19986,0x6467,CUS_0x8a2b,June,Donny Kwokw,36,096-57-2895,Accountant,28163.57_,2466.964166666666,6,6,16,6,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Not Specified, and Personal Loan",14,9,4.960000000000001,8.0,Standard,58.26,35.98100245283121,18 Years and 0 Months,Yes,73.02032171401123,128.4053370811173,High_spent_Small_value_payments,305.2707578715382,Standard
19987,0x14017,CUS_0x36b3,February,Stevex,35,888-75-8140,Entrepreneur,12679.725,1228.64375,7,3,6,4,"Student Loan, Mortgage Loan, Student Loan, and Not Specified",21,17_,9.84,0.0,_,1226.77,30.69595873468717,27 Years and 9 Months,No,33.353510580867315,51.08695853892127,High_spent_Medium_value_payments,288.42390588021135,Good
19988,0x1f582,CUS_0xaf6f,May,Annav,52,950-39-6111,Journalist,60733.7,5189.141666666666,7,3,5,-100,"Debt Consolidation Loan, and Auto Loan",11,11,5.36,5.0,Standard,570.4,31.403565571662288,29 Years and 2 Months,Yes,93.18161999737671,132.42206392820586,High_spent_Large_value_payments,533.3104827410841,Good
19989,0x1a3d6,CUS_0xc150,January,Josepht,48,154-13-2333,Lawyer,31016.6,2653.7166666666667,8,4,5,1,Personal Loan,30,18,2.29,4.0,Good,143.75,27.238547785562616,19 Years and 5 Months,No,15.44940663829799,241.5720199125383,Low_spent_Large_value_payments,278.35024011583045,Good
19990,0x76c6,CUS_0x7357,May,Fiona Laut,23,931-66-4373,Doctor,32160.08,,5,6,12,4,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",28,9,8.38,2.0,_,317.33,30.473214019994337,24 Years and 0 Months,NM,76.87375540992065,240.89619437936832,Low_spent_Medium_value_payments,210.2307168773777,Standard
19991,0xdc7c,CUS_0xb910,March,Eric Onstadv,37,173-92-4344,Musician,29644.12,2396.3433333333332,8,3,967,1,Credit-Builder Loan,29,20,9.87,1.0,Standard,17.72,30.419258893732103,23 Years and 1 Months,Yes,19.436271037015143,88.27129830055935,High_spent_Medium_value_payments,381.9267639957589,Standard
19992,0x1e32e,CUS_0x9793,May,Shirakik,41,631-08-6588,Media_Manager,19006.52,1551.8766666666668,7,6,15,5,"Not Specified, Home Equity Loan, Student Loan, Credit-Builder Loan, and Personal Loan",44,17,5.69,11.0,Bad,2930.71,27.921212626612935,1 Years and 8 Months,Yes,48.95753865596856,__10000__,Low_spent_Medium_value_payments,317.05892882756814,Poor
19993,0x6a62,CUS_0x7edd,January,Richa Naiduh,52,920-53-9907,Journalist,22246.44,1721.87,4,6,20,2,"Credit-Builder Loan, and Home Equity Loan",25,16,11.04,3.0,Standard,8.2,27.62405244079247,21 Years and 11 Months,No,28.446054890660324,45.53255209252547,High_spent_Medium_value_payments,348.20839301681417,Standard
19994,0x23e4c,CUS_0x257e,March,Roumeliotist,22,049-11-7552,Musician,29074.2,2595.85,8,6,5,4,"Home Equity Loan, Auto Loan, Student Loan, and Home Equity Loan",16,23,18.45,3.0,Standard,867.27,32.209169171579035,30 Years and 5 Months,Yes,52.50795033281486,64.78348359864322,High_spent_Small_value_payments,402.29356606854185,Standard
19995,0x4eb4,CUS_0x8ecf,July,Abboudq,35,879-56-3473,Journalist,70978.44,5993.87,6,1452,21,-100,"Personal Loan, Student Loan, Auto Loan, Auto Loan, and Mortgage Loan",25,16,23.58,8.0,Standard,1587.98,32.34975438027392,14 Years and 5 Months,Yes,262.8315664258443,__10000__,Low_spent_Medium_value_payments,89.2609859683677,Poor
19996,0x205df,CUS_0x4ee6,June,Jana Mlcochovaa,41,663-89-8509,Engineer,50649.60000000001,,3,5,23,6,"Home Equity Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",19,10_,8.33,8.0,Standard,2060.05,25.10490056643319,18 Years and 4 Months,Yes,184.66116569843905,233.49506948550842,!@9#%8,315.02376481605256,Poor
19997,0x25217,CUS_0x3ed3,June,Stempelq,35,291-67-0222,Mechanic,71251.6,5774.633333333334,5,7,9,1,Personal Loan,13,20,14.28,0.0,Standard,1004.53,24.65475375204389,22 Years and 3 Months,Yes,51.87885400348978,116.49473938255836,High_spent_Large_value_payments,649.0897399472854,Standard
19998,0x1cef9,CUS_0xbf1e,April,Azharu,39,666-79-5524,Journalist,151623.56,12461.296666666669,4,4,1,3,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",0,10,8.11,1.0,Good,413.28,34.14292202434752,22 Years and 10 Months,No,216.06974499891444,340.8409713373034,High_spent_Medium_value_payments,939.2189503304487,Standard
19999,0x1a304,CUS_0xc2a6,July,Lisa Baertleink,29,926-62-5300,Journalist,9869.175,536.43125,7,7,19,0,,15,17,10.66,4.0,Standard,274.65,29.21866994931057,32 Years and 8 Months,Yes,0.0,37.13878321924523,Low_spent_Small_value_payments,306.5043417807548,Standard
20000,0x22776,CUS_0xde2,January,Eric M.n,34,819-51-5513,Accountant,106157.0,8836.416666666666,3,5,11,3,"Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",6,14,14.73,,Standard,1231.03,34.28596651411136,,Yes,219.24890259765857,554.71305267866,High_spent_Small_value_payments,369.67971139034813,Standard
20001,0x83ee,CUS_0x97dc,January,Carolineg,31,069-20-5974,Musician,99912.57,8615.0475,1,5,5,1,Home Equity Loan,16,8,7.13,0.0,Good,148.57,35.97232027015397,22 Years and 2 Months,No,64.37027167878978,221.21603261890075,High_spent_Medium_value_payments,825.9184457023096,Poor
20002,0x1d93a,CUS_0x2801,January,Krishnanx,25,438-53-8698,Mechanic,30196.64,2590.3866666666668,7,5,23,3,"Student Loan, Auto Loan, and Payday Loan",19,19,2.36,7.0,Bad,2161.86,26.216326965189523,6 Years and 4 Months,Yes,61.80919228398942,56.209257348701975,High_spent_Medium_value_payments,391.0202170339753,Standard
20003,0x1bf80,CUS_0x227e,March,Patrick Temple-Westu,20,529-79-5221,Teacher,58729.36,5114.113333333334,4,3,15,5,"Payday Loan, Auto Loan, Not Specified, Auto Loan, and Not Specified",6,19,25.48,5.0,_,1568.33,32.0332862277286,9 Years and 10 Months,Yes,166.19015498183705,312.6173386686147,High_spent_Small_value_payments,292.6038396828817,Poor
20004,0x189e3,CUS_0x1fcb,June,Herbst-Baylissn,44,448-72-4083,Developer,106694.82_,8959.235,6,6,12,0,,32,14,3.49,7.0,Good,429.41,25.46076767303362,,No,0.0,844.2422964452078,Low_spent_Medium_value_payments,331.68120355479243,Good
20005,0x116a9,CUS_0x7aa8,April,,28,#F%$D@*&8,Media_Manager,14383.03,1109.5858333333333,8,10,29,5,"Student Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",50,25,8.03,7.0,_,2350.45,26.2439092036522,11 Years and 8 Months,Yes,51.36447606715608,93.9687391633195,Low_spent_Small_value_payments,255.6253681028578,Poor
20006,0xa771,CUS_0x32d1,August,Ianq,39,173-69-9224,Journalist,58267.23,4943.6025,8,6,17,4_,"Student Loan, Student Loan, Not Specified, and Payday Loan",25,9,17.98,7.0,Standard,1896.36,34.925115862215726,15 Years and 4 Months,Yes,109.7203505856248,120.33610095411352,High_spent_Small_value_payments,524.3037984602616,Poor
20007,0x1676d,CUS_0xc41f,April,Kerberz,31,710-88-8800,Writer,140114.0,,3,6,1,0,,14,3,-5.01,3.0,_,50.1,23.224848544950405,30 Years and 0 Months,No,0.0,985.6785621952048,Low_spent_Small_value_payments,464.63810447146193,Poor
20008,0x23b39,CUS_0x463e,August,Philb,14,522-26-7644,Developer,14937.63_,1495.8025,6,6,27,5,"Not Specified, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",24,9,10.07,6.0,Standard,2031.23,36.88478394669235,14 Years and 10 Months,Yes,60.36998092001871,101.94241098897378,Low_spent_Large_value_payments,257.26785809100755,Poor
20009,0xbdfc,CUS_0x7d48,July,Liana B.n,16,652-47-0781,Media_Manager,61115.16,4925.93,6,5,30,7,"Student Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",51,21,9.39,10.0,_,1767.19,23.56715675929303,11 Years and 7 Months,Yes,233.0886466245243,,Low_spent_Small_value_payments,214.7592189712133,Poor
20010,0xab5b,CUS_0x1cc0,February,Tom Milesf,27,957-41-7466,Media_Manager,95189.64,7924.47,5,3,2,4,"Student Loan, Payday Loan, Not Specified, and Student Loan",5,2,7.74,1.0,Good,722.48,29.81124621211021,24 Years and 11 Months,No,203.66117963557053,__10000__,!@9#%8,743.3029539272586,Good
20011,0xcc43,CUS_0xa34d,February,Cowany,42,450-69-9081,Developer,71732.72,6020.7266666666665,4,856,7,3_,"Not Specified, Personal Loan, and Student Loan",5,9,11.8,4.0,Standard,632.16,27.17891137748264,6 Years and 5 Months,Yes,129.93301941562228,206.83675473871395,High_spent_Medium_value_payments,515.3028925123305,Standard
20012,0x16551,CUS_0xbd29,April,Luciana Lopezl,44,393-60-3317,Scientist,15427.215,,0,3,8,4,"Mortgage Loan, Auto Loan, Not Specified, and Student Loan",13,4,11.22,8.0,Good,966.45,26.54511436407803,31 Years and 10 Months,No,48.81683362382197,91.60856672661907,Low_spent_Large_value_payments,254.93472464955897,Standard
20013,0xd0c4,CUS_0x3518,March,Lynn Adlerv,32,744-42-7253,Writer,38250.71,2941.5591666666664,1,7,8,3_,"Auto Loan, Personal Loan, and Mortgage Loan",13,-1,0.76,7.0,_,1464.74,31.80729866378033,25 Years and 1 Months,No,91.48681025211955,215.44301074100295,Low_spent_Small_value_payments,277.22609567354414,Standard
20014,0x6645,CUS_0x8e82,April,,38,002-00-8104,Scientist,73656.76,6168.063333333333,5,7,8,-100,"Payday Loan, and Debt Consolidation Loan",8,4,5.76,1.0,Good,777.97,40.20836809984481,31 Years and 7 Months,No,109.3812770836512,146.10554604402196,High_spent_Large_value_payments,601.3195102056602,Standard
20015,0xe30f,CUS_0x6aea,June,Pete Sweeneyu,23,289-76-4615,Architect,54150.09,4595.5075,7,8,30,7,"Not Specified, Student Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",21,16,_,12.0,Bad,4204.98,25.56941703628472,9 Years and 10 Months,Yes,211.38722193894935,62.509266106315756,High_spent_Medium_value_payments,435.6542619547348,Poor
20016,0x8b7c,CUS_0xacaf,March,Langip,30,449-32-0792,Scientist,19431.83,1797.319166666667,3,6,8,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,9,11.63,3.0,Standard,865.23,36.59970763021154,29 Years and 7 Months,Yes,49.3823642037279,65.15533363656803,High_spent_Medium_value_payments,315.19421882637073,Standard
20017,0x255a,CUS_0xbb6e,May,Elvina Nawagunaq,5490,896-42-9226,Architect,108223.62,8775.635,5,6,7,2_,"Not Specified, and Not Specified",10,14,11.53,3.0,_,977.19,37.183546114747635,27 Years and 1 Months,Yes,127.92921351189594,218.29985883049332,High_spent_Large_value_payments,771.3344276576108,Standard
20018,0x1cd0f,CUS_0xbc49,June,Jessica Wohlj,-500,100-44-7800,Developer,72674.76,,6,10,31,7,"Debt Consolidation Loan, Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",45,18,4.7,9.0,_,2404.39,26.125041970839515,,Yes,416.7980512067965,134.81737231826887,High_spent_Large_value_payments,298.3075764749346,Poor
20019,0x5d73,CUS_0x9a95,February,Kevinv,14,031-19-8538,Mechanic,46175.49,4098.9575,6,6,18,4,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Student Loan",41,2311,8.11,6.0,Bad,2488.96,34.35542811712347,11 Years and 2 Months,Yes,105.32410165618906,267.7478524252436,!@9#%8,316.82379591856744,Poor
20020,0x12cb3,CUS_0x8cb5,June,Olivia Orank,24,272-98-1671,Mechanic,21719.9,2016.9916666666668,5,5,11,0,,14,9,7.73,3.0,Good,557.02,26.626170007838606,23 Years and 1 Months,No,0.0,46.20083138299138,High_spent_Medium_value_payments,405.4983352836753,Poor
20021,0x1eae,CUS_0x21be,January,Ransdellx,45,340-80-4117,Musician,99127.04,8217.586666666666,8,3,10,4,"Payday Loan, Home Equity Loan, Not Specified, and Credit-Builder Loan",17,16,13.88,2.0,_,1126.35,35.04253589966858,26 Years and 1 Months,Yes,245.9851478363627,,High_spent_Large_value_payments,685.5960317035434,Standard
20022,0x1b0b3,CUS_0x612b,June,Caroline Copleyl,24,118-73-3764,_______,118041.38999999998,9709.7825,3,1,3,1,Payday Loan,15,10,8.02,3.0,Good,836.67,29.65445738627364,31 Years and 8 Months,No,87.71540671434771,1300.2503978796708,Low_spent_Small_value_payments,,Good
20023,0x12541,CUS_0xb38d,August,Langej,39,307-67-5773,Teacher,18409.79,1594.1491666666668,7,10,16,5,"Auto Loan, Payday Loan, Personal Loan, Payday Loan, and Not Specified",33,25,5.16,11.0,Bad,1556.76,33.879139795779395,,Yes,57.47276725898266,179.6880770820117,Low_spent_Small_value_payments,212.25407232567238,Poor
20024,0x16cf7,CUS_0x8026,June,Davidu,14,821-06-0110,Teacher,30420.88,2545.0733333333333,6,7,18,6,"Payday Loan, Auto Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",35,25,1.99,14.0,_,2728.69,35.340338008356284,9 Years and 10 Months,Yes,137.87894547042842,98.53707529534336,High_spent_Medium_value_payments,268.09131256756154,Poor
20025,0xcded,CUS_0xb4a,August,Eva Kuehnenx,31,418-09-0995,Entrepreneur,71830.44,6110.87,7,3,19,3,"Not Specified, Auto Loan, and Personal Loan",21,11,7.48,3.0,Standard,745.75,36.92924693893325,27 Years and 4 Months,NM,119.45344183956333,337.74923828279253,High_spent_Small_value_payments,413.8843198776442,Good
20026,0xb7f6,CUS_0x646d,January,Sophie Sassardg,25,660-74-0810,Writer,45230.85000000001,3471.237500000001,7,7,26,6,"Mortgage Loan, Mortgage Loan, Personal Loan, Auto Loan, Home Equity Loan, and Not Specified",15,17,10.23,9.0,Standard,1712.99,29.18061410659506,7 Years and 11 Months,Yes,212.673007399911,,High_spent_Large_value_payments,324.64577728584163,Standard
20027,0xd741,CUS_0xc204,August,rad Haynesr,23_,805-67-9755,Lawyer,33610.36,2857.8633333333332,5,5,27,7,"Auto Loan, Personal Loan, Mortgage Loan, Not Specified, Payday Loan, Personal Loan, and Student Loan",20,17,15.91,14.0,Standard,2228.91,34.73475696757543,8 Years and 2 Months,Yes,162.7668724996679,221.16686303828428,Low_spent_Large_value_payments,171.85259779538117,Poor
20028,0x2289d,CUS_0x3b32,August,Laurend,6725,448-68-4896,Entrepreneur,52487.14,,7,5,8,3,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",3,19,5.09,4.0,Standard,1132.46,28.842747522276913,17 Years and 9 Months,NM,103.11934089907332,159.33596790358314,High_spent_Small_value_payments,411.0375245306769,Standard
